question,references,corpus_id
儲能材料課程的主要教學目標有哪些？,"[{""content"": ""一、教學目標：在台灣逐步成為全球無線可攜式產品主要生產基地之際，零組件微型化已成為台灣科技產業研發重要方向，且更需要穩定而高容量電力儲存設備來支持其可攜式的便利特性。在短小輕薄便利化的基調下，鋰離子電池材料及元件技術已朝向延長使用時間(高容量化)、增加充電次數(長壽命)、體積要求微型化(薄型化)、容量記憶效應減低、高功率化、高頻阻抗及安全等方面發展。主要討論項目包含高容量電極材料、薄型大面積高分子鋰電池、電動車輛用中大型鋰電池、微小型燃料電池、太陽光電池、固態/積層式晶片電容器、奈米結構高功率儲能材料等。主要之教學目標：1.促使學生明瞭能源之重要性。2.建立學習能源科技之理論基礎--熱力學。3"", ""start_index"": 663, ""end_index"": 963}, {""content"": ""鋰電池、電動車輛用中大型鋰電池、微小型燃料電池、太陽光電池、固態/積層式晶片電容器、奈米結構高功率儲能材料等。主要之教學目標：1.促使學生明瞭能源之重要性。2.建立學習能源科技之理論基礎--熱力學。3.了解能源儲存科學之重要性及地位。4.增進各種儲能材料及元件之瞭解。5.解再生能源與儲能材料之規劃與管理之觀念。二、教材大綱：1.能源概論。2.能源儲存科學。3.儲能材料及元件。4.再生能源。5.再生能源與儲能材料之規劃與管理。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible Teaching/Planning Schedules 課程大綱 Course "", ""start_index"": 863, ""end_index"": 1160}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_綠色能源科技學系碩士班_儲能材料[183080]_張家欽.html
高實珩老師的視覺藝術思潮課程的主要學習目標為何？,"[{""content"": ""SDGs 04. 優質教育：確保有教無類、公平以及高品質的教育，及提倡終身學習 課程目標 Learning Objectives （1） 探討當代藝術理論與美學思潮。（2） 對台灣當代藝術作品特質及創作思維之研討。（3） 增進對當代文化藝術現象之理解。（4） 促進思辨與論述能力，豐富視覺經驗與國際藝術視野。 先修 ( 前置 ) 課程 Prerequisite "", ""start_index"": 682, ""end_index"": 863}, {""content"": ""對台灣當代藝術作品特質及創作思維之研討。（3） 增進對當代文化藝術現象之理解。（4） 促進思辨與論述能力，豐富視覺經驗與國際藝術視野。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible Teaching/Planning Schedules 課程大綱 Course Syllabus 週次Week 課程單元大綱Unit "", ""start_index"": 769, ""end_index"": 946}, {""content"": ""彈性教學規劃 Flexible Teaching/Planning Schedules 課程大綱 Course Syllabus 週次Week 課程單元大綱Unit 教學方式Instructional Method/Style/Teaching Style 參考資料或相關作業References or Related Materials 評量方式Grading "", ""start_index"": 863, ""end_index"": 1045}, {""content"": ""教學方式Instructional Method/Style/Teaching Style 參考資料或相關作業References or Related Materials 評量方式Grading 1 課程說明-現當代藝術思潮概論 講述2/21 2 台灣當代藝術 *講述、實地鑑賞2/25 3 台灣當代藝術 講述3/4 4 丹托藝術終結論 講述3/11 5 丹托藝術終結論 講述3/18 6 "", ""start_index"": 946, ""end_index"": 1142}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_視覺藝術與設計學系視覺藝術碩士班_當代藝術思潮[191063]_高實珩.html
李建億教師的教育資料探勘應用與研究課程中，學生將學習哪些資料探勘分析工具?,"[{""content"": ""教學方式Instructional Method/Style/Teaching Style 參考資料或相關作業References or Related Materials 評量方式Grading 1 An Overview of Data Mining Applications on Education 講述 2 DM Technique Review (1) 講述 3 DM Review "", ""start_index"": 944, ""end_index"": 1142}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_數位學習科技學系碩士班_教育資料探勘應用與研究[155051]_李建億.html
蒲盈志教師的電極材料開發與製作課程的學習目標為何?,"[{""content"": ""本課程主要的授課對象是材料科學研究所碩士班一年級及二年級的學生，介紹目前在各種電池元件研究的發展，及其所使用之電極材料的開發與製作，本課程將針對電極材料的製作方式，及其在元件中的效能作系列性的探討，讓學生能充份瞭解電極材料的基本性質與相關電池研究領域的應用。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible Teaching/Planning Schedules "", ""start_index"": 813, ""end_index"": 1013}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_材料科學系碩士班_電極材料開發與製作[167036]_蒲盈志.html
卓國雄教師的體育統計與套裝軟體應用課程的學習目標有哪些？,"[{""content"": ""進行各式統計實際運用之範例，讓研究生更能理解各式統計運用時機和所要解決之研究問題為何？因此本課程目標有下列六點：一、了解量化研究之方法。二、了解統計之於量化研究的角色。三、了解各式統計分析方法之概念。四、能操作各式統計分析。五、能解讀各式統計分析產生之統計報表並製作摘要表。六、能判讀並解釋統計結果之意涵。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible "", ""start_index"": 811, ""end_index"": 1007}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_體育學系碩士班_體育統計與套裝軟體應用[113056]_卓國雄.html
張惠貞教師的論文寫作課程的評量方式有哪些？,"[{""content"": ""評量方式Grading 1 認識論文撰寫格式的要領和方法 論述與討論 2 中文類論文撰寫格式舉例 論述與討論 講義例證討論 3 中文類論文撰寫格式舉例說明二 論述與討論 講義例證討論 4 中文類論文撰寫格式舉例說明三 論述與討論 講義例證討論 5 中文類論文撰寫注解運用說明洋 論述與討論 講義例證討論 6 中文類論文撰寫注解運用說明 論述與討論 例證說明討論 7 大綱如何制定討論 "", ""start_index"": 970, ""end_index"": 1162}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_國語文學系國語文教學與應用碩士班_論文寫作[122066]_張惠貞.html
張麗玉教師的論文寫作課程中，學生將學習哪些研究方法探討?,"[{""content"": ""教學方式Instructional Method/Style/Teaching Style 參考資料或相關作業References or Related Materials 評量方式Grading 1 課程導論 2 研究方法探討 3 研究方法探討 4 研究方法探討 5 研究計畫與大綱呈現與討論 6 研究計畫與大綱呈現與討論 7 研究計畫與大綱呈現與討論 8 修正研究計畫與大綱呈現 9 "", ""start_index"": 860, ""end_index"": 1054}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_戲劇創作與應用學系碩士班_論文寫作[172046]_張麗玉厲復平.html
特殊節慶與文化活動規劃課程的授課老師是誰？,"[{""content"": ""113 學年度 第 2 學期 文化與自然資源學系臺灣文化與觀光資源碩士班 邱麗娟教師 特殊節慶與文化活動規劃 課程大綱 - National University of Tainan (NUTN) E-Course首頁 113 學年度 第 2 學期 文化與自然資源學系臺灣文化與觀光資源碩士班 邱麗娟教師 特殊節慶與文化活動規劃 課程大綱 課程簡介 Course Introduction "", ""start_index"": 0, ""end_index"": 195}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_文化與自然資源學系臺灣文化與觀光資源碩士班_特殊節慶與文化活動規劃[134045]_邱麗娟.html
楊憲明教師的高等教育統計課程的學習目標有哪些？,"[{""content"": ""and Grants 聯合國永續發展目標 (SDGs跨域類別) Sustainable Development Goals, SDGs 課程目標 Learning Objectives 1. 瞭解基本統計概念2. 瞭解推論統計的概念與元素3. 瞭解變項間之相關的意涵與類型，及其計算與應用4. 瞭解變異數分析的概念與教育研究上的應用5. 瞭解卡方考驗的概念與教育研究上的應用6. "", ""start_index"": 578, ""end_index"": 768}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_特殊教育學系碩士班_高等教育統計[140104]_楊憲明.html
高等生物化學課程的成績評量方式有哪些？,"[{""content"": ""illegally photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 35 % 報告與文獻討論 35 % 學生報告 30 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage Presentation and discussion 40 % Final exam 40 % Attendance and classroom participation 20 % 總和 Total 100 % "", ""start_index"": 3216, ""end_index"": 3499}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_生物科技學系碩士班_高等生物化學[158037]_曾登裕.html
馬群傑教師的論文研討課程的評量方式為何？,"[{""content"": ""個案研討 50 % 問題導向學習 50 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 個人書面報告 50 % 個人口頭報告 50 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 Supplementary Material of Course Syllabus"", ""start_index"": 2260, ""end_index"": 2438}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_行政管理學系碩士班_論文研討[132035]_馬群傑李芸蘋.html
歌劇演唱與表演(二)課程的評量方式中，哪些內容佔據了 60% 的比例？,"[{""content"": ""% 表演指導 60 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 隨堂演唱與表演 60 % 期末表演 30 % 課堂參與 10 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 Supplementary Material of Course Syllabus"", ""start_index"": 1973, ""end_index"": 2150}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_音樂學系碩士在職專班(夜)_歌劇演唱與表演(二)[164377]_朱芸宜.html
幼兒教育課程理論課程的評量方式為何？,"[{""content"": ""Method 教學方法Teaching Method 百分比Percentage 講述 50 % 討論 30 % 分享 20 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 課堂參與(含課堂討論與回饋作業) 50 % 小組主題報告 20 % 小組期末專題報告 20 % 出席狀況 10 % 總和 Total 100 % "", ""start_index"": 2668, ""end_index"": 2862}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_幼兒教育學系碩士在職專班(夜)_幼兒教育課程理論[270002]_鄭雅丰.html
財務數學課程的主要學習目標為何？,"[{""content"": ""介紹財務管理上之基礎數學，並應用至日常生活常見之理財問題。介紹利率、貼現、年金、分期攤還與償債基金等重要基本財務觀念，進而培養學生健全之理財觀念與計算能力。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible Teaching/Planning Schedules 課程大綱 Course Syllabus 週次Week 課程單元大綱Unit "", ""start_index"": 703, ""end_index"": 891}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_應用數學系碩士班_財務數學[150037]_葉宗鑫.html
陳修平教師的課程《教師專業與發展研究》中，課程評量方式有哪些?,"[{""content"": ""property rights and do not illegally photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 30 % 討論 50 % 作業及成果報告 20 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading "", ""start_index"": 2606, ""end_index"": 2792}, {""content"": ""Method 百分比Percentage 講述 30 % 討論 50 % 作業及成果報告 20 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 小組口頭報告 25 % 個人書面報告 35 % 課堂參與 30 % 互評 10 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 "", ""start_index"": 2700, ""end_index"": 2883}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_教育學系課程與教學教學碩士班(假日)_教師專業與發展研究[112103]_陳修平.html
智慧製造碩士在職學位學程白富升教師的智慧製造專題討論(二)課程中，學生將學習哪些能力？,"[{""content"": ""SDGs 09. 工業化、創新及基礎建設：建立具有韌性的基礎建設，促進包容且永續的工業，並加速創新 課程目標 Learning Objectives 1.幫助學生釐清研究方向2.學術界研究經驗與成果。3.研究生研究經驗與成果分享。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible "", ""start_index"": 664, ""end_index"": 822}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_理工學院智慧製造碩士在職學位學程_智慧製造專題討論(二)[280001]_白富升.html
高科技產業技術概論課程的教學方法有哪些？,"[{""content"": ""respect intellectual property rights and do not illegally photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 60 % 影片欣賞 20 % 討論 20 % 總和 Total 100 % 成績評量方式 Grading "", ""start_index"": 2257, ""end_index"": 2449}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_經營與管理學系科技管理碩士在職專班(夜)_高科技產業技術概論[225005]_盧陽明.html
高科技產業技術概論課程的評量方式有哪些？,"[{""content"": ""講述 60 % 影片欣賞 20 % 討論 20 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 期中個人口頭報告 (PPT檔上傳ECOURSE) 30 % 期末考(OPEN BOOK) 30 % 出席狀況 10 % 自主學習報告 30 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 "", ""start_index"": 2377, ""end_index"": 2566}, {""content"": ""講述 60 % 影片欣賞 20 % 討論 20 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 期中個人口頭報告 (PPT檔上傳ECOURSE) 30 % 期末考(OPEN BOOK) 30 % 出席狀況 10 % 自主學習報告 30 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 "", ""start_index"": 2377, ""end_index"": 2566}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_經營與管理學系科技管理碩士班_高科技產業技術概論[125029]_盧陽明.html
胡家勝老師的電動車動力與運動控制課程中，學生將學習哪些相關議題？,"[{""content"": ""讓學生學習到動力電動車的基本概念，從車輛結構、運動學、電源系統、馬達控制、智慧無人車，到進階車輛防撞與緊急煞停等，作一系列之介紹，讓學生學習到與電動車動力和節能相關議題。 先修 ( 前置 ) 課程 Prerequisite NA 彈性教學規劃 Flexible Teaching/Planning Schedules ＊本課程實施16+2週彈性教學方案，其中第17、18週之彈性規劃如下： "", ""start_index"": 815, ""end_index"": 1010}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_綠色能源科技學系碩士在職專班(夜)_電動車動力與運動控制[283029]_胡家勝.html
李芸蘋教師的 人力資源管理專題 課程中，學生將學習哪些人力資源管理的功能？,"[{""content"": ""students in applying human resource theories in organizations, emphasizing functions such as personnel recruitment and selection, training and development, and compensation and retention. "", ""start_index"": 922, ""end_index"": 1110}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_行政管理學系碩士在職專班(夜)_人力資源管理專題[232004]_李芸蘋.html
陳耀宏教師的質性研究課程中，學生將學習哪些資料收集方法？,"[{""content"": ""113 學年度 第 2 學期 體育學系碩士在職專班(夜) 陳耀宏教師 質性研究 課程大綱 - National University of Tainan (NUTN) E-Course首頁 113 "", ""start_index"": 0, ""end_index"": 99}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_體育學系碩士在職專班(夜)_質性研究[213004]_陳耀宏.html
教育測驗與評量專題研討(二)課程的學生報告佔課程總評量的多少百分比？,"[{""content"": ""textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 學生報告 40 % 討論研討 60 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 學生個別報告 40 % 平時參與討論 60 % 總和 Total 100 % 成績評量方式補充說明 "", ""start_index"": 1998, ""end_index"": 2192}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_教育學系教育數位評量與數據分析碩士班_教育測驗與評量專題研討(二)[112112]_徐立真.html
歐陽誾教師的論文寫作課程的學習目標包括哪些?,"[{""content"": ""優質教育：確保有教無類、公平以及高品質的教育，及提倡終身學習 課程目標 Learning Objectives 1.使學生能瞭解論文寫作的程序、格式和注意事項。2.使學生能瞭解相關研究方法。3.學生能合宜正確的分析資料。4.學生能正確的完成一篇論文。5.學生能遵守學術倫理。 先修 ( 前置 ) 課程 "", ""start_index"": 666, ""end_index"": 817}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_教育學系教育經營與管理碩士班_論文寫作[112128]_歐陽誾.html
企業永續與社會設計專題課程的授課老師是誰？,"[{""content"": ""113 學年度 第 2 學期 經營與管理學系高階管理碩士在職專班(夜) 張幼霖教師 企業永續與社會設計專題 課程大綱 - National University of Tainan (NUTN) "", ""start_index"": 0, ""end_index"": 98}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_經營與管理學系高階管理碩士在職專班(夜)_企業永續與社會設計專題[225011]_張幼霖.html
影像藝術專題研究課程的學生將學習哪些基本概念?,"[{""content"": ""建立基礎藝術概念，以及對於影像藝術的思考有更深一步認知。在藝術層面當中，影像藝術對於視覺領域之刺激以及心理影響之初步分析。進階到創作理念以及影像之間的連結，以及影像在生活中的重要性。了解目前最新影像藝術創作活動現況，展演方式剖析，並實際利用發表形式讓同學們自發性觀賞最新展演，理解展覽與展覽形式對於影像藝術形態之重要性。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 "", ""start_index"": 825, ""end_index"": 1019}, {""content"": ""術創作活動現況，展演方式剖析，並實際利用發表形式讓同學們自發性觀賞最新展演，理解展覽與展覽形式對於影像藝術形態之重要性。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible Teaching/Planning Schedules 課程大綱 Course Syllabus 週次Week 課程單元大綱Unit 教學方式Instructional "", ""start_index"": 925, ""end_index"": 1113}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_視覺藝術與設計學系碩士在職專班(夜)_影像藝術專題研究[291003]_范如菀.html
本課程的教學方法中，哪些百分比?,"[{""content"": ""intellectual property rights and do not illegally photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 40 % 報告與討論 20 % 實作 40 % 總和 Total 100 % 成績評量方式 Grading 評量方式Gradi"", ""start_index"": 5259, ""end_index"": 5453}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_幼兒教育學系碩士班_教育統計[170032]_陳怡靖.html
謝碧雪教師的數學科教材教法理論與研究(二)課程的授課方式為何？,"[{""content"": ""Remarks ※請尊重智慧財產權，不得非法影印教科書※ ※ Please respect intellectual property rights and do not illegally photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 60 % 討論 40 % 總和 "", ""start_index"": 2091, ""end_index"": 2284}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_應用數學系碩士在職專班(夜)_數學科教材教法理論與研究(二)[250003]_謝碧雪.html
蘇建元教師的媒體素養教育研究課程的課程目標為何?,"[{""content"": ""本課程專為教學科技研究所研究生設計，旨在深入探討媒體素養的多元面向與主題範疇，從理論基礎到實踐應用。透過主題研討、案例分析和教學實務演練，學生將了解媒體在教育情境中的作用，並掌握媒體素養教學的設計與評估方法，為未來教育環境中的媒體教學挑戰做好準備。• 探討媒體素養的核心概念與其教育應用。• 分析媒體與網路科技對教育與社會行為的影響。• 深入了解數位時代的網路倫理與安全問題。• "", ""start_index"": 711, ""end_index"": 901}, {""content"": ""估方法，為未來教育環境中的媒體教學挑戰做好準備。• 探討媒體素養的核心概念與其教育應用。• 分析媒體與網路科技對教育與社會行為的影響。• 深入了解數位時代的網路倫理與安全問題。• 提升批判性思維與解決媒體相關問題的能力。• 設計具體的媒體素養教育方案。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible Teaching/Planning "", ""start_index"": 811, ""end_index"": 998}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_教育學系教學科技碩士班_媒體素養教育研究[112127]_蘇建元.html
曾燦燈教師的策略管理與革新研究課程的評量方式有哪些?,"[{""content"": ""photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 50 % 個案報告與研討 30 % 企業或學校參訪 20 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 課堂參與 10 % 個人學習檔案 50 % 個人口頭報告 "", ""start_index"": 2998, ""end_index"": 3195}, {""content"": ""企業或學校參訪 20 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 課堂參與 10 % 個人學習檔案 50 % 個人口頭報告 20 % 參訪心得報告 20 % 總和 Total 100 % 成績評量方式補充說明 無 課程大綱補充資料 Supplementary Material of Course Syllabus"", ""start_index"": 3097, ""end_index"": 3290}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_教育學系教育行政碩士在職專班(夜)_策略管理與革新研究[212005]_曾燦燈.html
